activator,blocker,gate,n_patients,tumor_q10,tumor_median,tumor_mean,benign_prostate_median,benign_prostate_worst,worst_healthy_all,worst_healthy_all_tissue,worst_healthy_all_celltype,worst_healthy_xprostate,worst_xp_tissue,worst_xp_celltype,malignant_vs_benign,selectivity_xprostate
STEAP2,MME,NOT,18,0.41297590732574463,0.6704931,0.6534957,0.2431942,0.7733333,0.76288664,pancreas,fibroblast,0.76288664,pancreas,fibroblast,0.42729893,-0.09239352
SLC34A1,CD46,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.09377021,kidney,kidney epithelial cell,0.09377021,kidney,kidney epithelial cell,0.0,-0.09377021
SLC34A1,CDH16,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.09398578,kidney,kidney epithelial cell,0.09398578,kidney,kidney epithelial cell,0.0,-0.09398578
FOLH1,MSLN,NOT,18,0.491483548283577,0.7350848,0.7226513,0.10550913,0.7111111,0.8309744,small intestine,enterocyte of epithelium proper of duodenum,0.8309744,small intestine,enterocyte of epithelium proper of duodenum,0.6295756,-0.09588963
STEAP2,NECTIN4,NOT,18,0.43977823853492737,0.69061553,0.6631196,0.3206649,0.75555557,0.7886598,pancreas,fibroblast,0.7886598,pancreas,fibroblast,0.36995062,-0.098044276
GRPR,EPCAM,NOT,18,0.0,0.0,7.159211e-05,0.0,0.0034246575,0.10256411,eye,adipocyte,0.10256411,eye,adipocyte,0.0,-0.10256411
SLC34A1,ADAM9,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.10735073,kidney,kidney epithelial cell,0.10735073,kidney,kidney epithelial cell,0.0,-0.10735073
TMEFF2,SLC34A1,NOT,18,0.10101449191570282,0.3566885,0.40986884,0.025540523,0.61333334,0.46666667,endocrine gland,neuro-medullary thymic epithelial cell,0.46666667,endocrine gland,neuro-medullary thymic epithelial cell,0.33114797,-0.10997817
TMEFF2,GRPR,NOT,18,0.10101449191570282,0.3413921,0.39684752,0.025540523,0.60444444,0.45185187,endocrine gland,neuro-medullary thymic epithelial cell,0.45185187,endocrine gland,neuro-medullary thymic epithelial cell,0.31585157,-0.110459775
TMPRSS2,PSCA,NOT,18,0.4242222160100937,0.7966784,0.7078995,0.30115938,0.5911111,0.90909094,colon,paneth cell of colon,0.90909094,colon,paneth cell of colon,0.49551904,-0.11241251
GRPR,TACSTD2,NOT,18,0.0,0.0,7.159211e-05,0.0,0.0034246575,0.113279834,pancreas,pancreatic acinar cell,0.113279834,pancreas,pancreatic acinar cell,0.0,-0.113279834
KLK3,STEAP2,NOT,18,0.015458935499191284,0.03239286,0.035804536,0.16102132,0.35638297,0.5039139,prostate gland,macrophage,0.14597315,large intestine,large intestine goblet cell,-0.12862846,-0.11358029
TMEFF2,DLL3,NOT,18,0.10101449191570282,0.34552568,0.38714713,0.025540523,0.5733333,0.45925927,endocrine gland,neuro-medullary thymic epithelial cell,0.45925927,endocrine gland,neuro-medullary thymic epithelial cell,0.31998515,-0.11373359
DLL3,CD276,NOT,18,0.0,0.009294872,0.01737293,0.0036543864,0.044444446,0.125,tongue,taste receptor cell,0.125,tongue,taste receptor cell,0.005640486,-0.115705125
TMEFF2,CEACAM5,NOT,18,0.10101449191570282,0.3566885,0.40973812,0.024842199,0.61333334,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.3318463,-0.117385596
TMEFF2,FOLR1,NOT,18,0.10101449191570282,0.3566885,0.4093994,0.023747992,0.61333334,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.33294052,-0.117385596
TMEFF2,CDH16,NOT,18,0.10101449191570282,0.35573244,0.40969098,0.025540523,0.61333334,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.3301919,-0.118341655
NECTIN4,CD46,NOT,18,0.0,0.0,0.0065281065,0.017182339,0.046123922,0.119045675,tongue,stratified squamous epithelial cell,0.119045675,tongue,stratified squamous epithelial cell,-0.017182339,-0.119045675
TMPRSS2,CDH1,NOT,18,0.10294839143753053,0.15728715,0.19818686,0.15263608,0.41333336,0.2777778,large intestine,tuft cell of colon,0.2777778,large intestine,tuft cell of colon,0.0046510696,-0.12049064
FOLH1,CEACAM5,NOT,18,0.4937271326780319,0.7390531,0.7242825,0.10550913,0.7111111,0.8599481,small intestine,enterocyte of epithelium proper of duodenum,0.8599481,small intestine,enterocyte of epithelium proper of duodenum,0.63354397,-0.12089503
TMEFF2,MSLN,NOT,18,0.10101449191570282,0.35317388,0.4074729,0.025540523,0.61333334,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.4740741,endocrine gland,neuro-medullary thymic epithelial cell,0.32763335,-0.12090021
FOLH1,CD70,NOT,18,0.4959707170724869,0.7390531,0.7239713,0.10550913,0.7111111,0.86298627,small intestine,enterocyte of epithelium proper of duodenum,0.86298627,small intestine,enterocyte of epithelium proper of duodenum,0.63354397,-0.123933196
SLC34A1,FOLR1,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.12459582,kidney,kidney epithelial cell,0.12459582,kidney,kidney epithelial cell,0.0,-0.12459582
DLL3,EPCAM,NOT,18,0.0,0.0,0.0009978852,0.0,0.007434944,0.125,tongue,taste receptor cell,0.125,tongue,taste receptor cell,0.0,-0.125
FOLH1,SLC34A1,NOT,18,0.4959707170724869,0.7390531,0.7257752,0.10550913,0.7111111,0.8654316,small intestine,enterocyte of epithelium proper of duodenum,0.8654316,small intestine,enterocyte of epithelium proper of duodenum,0.63354397,-0.12637854
FOLH1,GRPR,NOT,18,0.4959707170724869,0.73706895,0.710935,0.10550913,0.7022222,0.8636532,small intestine,enterocyte of epithelium proper of duodenum,0.8636532,small intestine,enterocyte of epithelium proper of duodenum,0.63155985,-0.12658423
ERBB2,FOLR1,NOT,18,0.3167024552822113,0.48288324,0.5057577,0.33022574,0.54980844,0.6098219,small intestine,paneth cell of epithelium of small intestine,0.6098219,small intestine,paneth cell of epithelium of small intestine,0.15265751,-0.12693867
FOLH1,FOLR1,NOT,18,0.4959707170724869,0.7390531,0.72340906,0.10550913,0.7111111,0.8665432,small intestine,enterocyte of epithelium proper of duodenum,0.8665432,small intestine,enterocyte of epithelium proper of duodenum,0.63354397,-0.1274901
STEAP2,TMEFF2,NOT,18,0.13750002384185792,0.60397667,0.55419743,0.39856255,0.6270627,0.7319588,pancreas,fibroblast,0.7319588,pancreas,fibroblast,0.20541412,-0.12798214
KLK2,KLK3,NOT,18,0.0,0.001157403,0.007345597,0.15387045,0.18789455,0.12931034,testis,male germ cell,0.12931034,testis,male germ cell,-0.15271305,-0.12815294
ERBB2,MSLN,NOT,18,0.3153640151023865,0.48288324,0.50674975,0.33195335,0.5842912,0.613745,pancreas,pancreatic ductal cell,0.613745,pancreas,pancreatic ductal cell,0.1509299,-0.13086173
SLC45A3,ERBB2,NOT,18,0.23376069068908692,0.45364982,0.43371746,0.08245639,0.47555554,0.5853659,blood,basophil,0.5853659,blood,basophil,0.37119344,-0.13171607
TACSTD2,MUC1,NOT,18,0.5623294293880463,0.76153845,0.75850344,0.55929774,0.76237625,0.8947303,tongue,basal cell,0.8947303,tongue,basal cell,0.2022407,-0.13319188
SLC34A1,STEAP1,NOT,18,0.0,0.0,0.0,0.0,0.0019157088,0.13418841,kidney,kidney epithelial cell,0.13418841,kidney,kidney epithelial cell,0.0,-0.13418841
STEAP1,MME,NOT,18,0.36546231508255006,0.5918646,0.58054227,0.22977388,0.62222224,0.73142856,endocrine gland,mesothelial cell,0.73142856,endocrine gland,mesothelial cell,0.3620907,-0.13956398
ERBB2,CEACAM5,NOT,18,0.3167024552822113,0.48128068,0.5048058,0.35306913,0.59386975,0.6210952,pancreas,pancreatic ductal cell,0.6210952,pancreas,pancreatic ductal cell,0.12821156,-0.1398145
GRPR,ERBB2,NOT,18,0.0,0.0,0.0066153044,0.0,0.0044444446,0.14392558,pancreas,pancreatic acinar cell,0.14392558,pancreas,pancreatic acinar cell,0.0,-0.14392558
SLC34A1,ERBB2,NOT,18,0.0,0.0,0.00010622477,0.0,0.0019157088,0.14647554,kidney,kidney epithelial cell,0.14647554,kidney,kidney epithelial cell,0.0,-0.14647554
SLC34A1,STEAP2,NOT,18,0.0,0.0,0.0,0.0,0.0013892748,0.14830783,kidney,kidney epithelial cell,0.14830783,kidney,kidney epithelial cell,0.0,-0.14830783
DLL3,FOLR1,NOT,18,0.0,0.018620688,0.030348752,0.002807627,0.053333335,0.16729711,heart,regular atrial cardiac myocyte,0.16729711,heart,regular atrial cardiac myocyte,0.015813062,-0.14867643
SLC34A1,CDH1,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.14981678,kidney,kidney epithelial cell,0.14981678,kidney,kidney epithelial cell,0.0,-0.14981678
DLL3,MUC1,NOT,18,0.0,0.015548652,0.026679216,0.0033123568,0.053333335,0.16540578,heart,regular atrial cardiac myocyte,0.16540578,heart,regular atrial cardiac myocyte,0.012236295,-0.14985713
NECTIN4,TACSTD2,NOT,18,0.0,0.010297347,0.010798889,0.0096475035,0.02753441,0.16091955,peripheral nervous system,supporting cell of vestibular epithelium,0.16091955,peripheral nervous system,supporting cell of vestibular epithelium,0.00064984336,-0.1506222
STEAP2,ERBB2,NOT,18,0.23942853212356568,0.49792758,0.46885952,0.21947871,0.74666667,0.6494846,pancreas,fibroblast,0.6494846,pancreas,fibroblast,0.27844888,-0.151557
SLC34A1,FOLH1,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.15348136,kidney,kidney epithelial cell,0.15348136,kidney,kidney epithelial cell,0.0,-0.15348136
SLC34A1,TMPRSS2,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.1538047,kidney,kidney epithelial cell,0.1538047,kidney,kidney epithelial cell,0.0,-0.1538047
KLK3,KLK2,NOT,18,0.0,0.0016025901,0.007959174,0.12413795,0.21927375,0.34615386,prostate gland,mast cell,0.15604027,large intestine,large intestine goblet cell,-0.12253536,-0.15443768
SLC34A1,CD276,NOT,18,0.0,0.0,0.00010622477,0.0,0.0019157088,0.15552922,kidney,kidney epithelial cell,0.15552922,kidney,kidney epithelial cell,0.0,-0.15552922
DLL3,HPN,NOT,18,0.0,0.0,0.0012024845,0.0038606937,0.026666667,0.15625,tongue,taste receptor cell,0.15625,tongue,taste receptor cell,-0.0038606937,-0.15625
ERBB2,CD46,NOT,18,0.0,0.014190823,0.017267274,0.06474155,0.10392609,0.17073171,heart,neuron,0.17073171,heart,neuron,-0.05055073,-0.15654089
CDH1,CEACAM5,NOT,18,0.5864957511425019,0.80627704,0.7733595,0.42491084,0.6417625,0.963621,bladder organ,bladder urothelial cell,0.963621,bladder organ,bladder urothelial cell,0.3813662,-0.15734398
SLC34A1,SLC45A3,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.15779263,kidney,kidney epithelial cell,0.15779263,kidney,kidney epithelial cell,0.0,-0.15779263
CDH1,CD70,NOT,18,0.5864957511425019,0.80627704,0.7744503,0.43375683,0.6417625,0.96417487,eye,corneal epithelial cell,0.96417487,eye,corneal epithelial cell,0.3725202,-0.15789783
FOLH1,MUC1,NOT,18,0.38640895783901213,0.6488057,0.6207109,0.09144598,0.6933333,0.8071137,small intestine,enterocyte of epithelium proper of duodenum,0.8071137,small intestine,enterocyte of epithelium proper of duodenum,0.5573597,-0.15830803
CDH1,SLC34A1,NOT,18,0.5864957511425019,0.80627704,0.7768795,0.43375683,0.6436782,0.96556664,bladder organ,bladder urothelial cell,0.96556664,bladder organ,bladder urothelial cell,0.3725202,-0.1592896
DLL3,CDH16,NOT,18,0.0,0.018620688,0.030348752,0.0049127876,0.053333335,0.17847317,heart,regular atrial cardiac myocyte,0.17847317,heart,regular atrial cardiac myocyte,0.0137079,-0.15985249
DLL3,GRPR,NOT,18,0.0,0.018620688,0.029578146,0.0049127876,0.053333335,0.17864512,heart,regular atrial cardiac myocyte,0.17864512,heart,regular atrial cardiac myocyte,0.0137079,-0.16002443
DLL3,CD70,NOT,18,0.0,0.018620688,0.030348752,0.0049127876,0.053333335,0.178989,heart,regular atrial cardiac myocyte,0.178989,heart,regular atrial cardiac myocyte,0.0137079,-0.16036831
DLL3,SLC34A1,NOT,18,0.0,0.018620688,0.030348752,0.0049127876,0.053333335,0.17916094,heart,regular atrial cardiac myocyte,0.17916094,heart,regular atrial cardiac myocyte,0.0137079,-0.16054025
DLL3,CEACAM5,NOT,18,0.0,0.018620688,0.030348752,0.0049127876,0.053333335,0.17916094,heart,regular atrial cardiac myocyte,0.17916094,heart,regular atrial cardiac myocyte,0.0137079,-0.16054025
DLL3,MSLN,NOT,18,0.0,0.018620688,0.029907832,0.0043570776,0.053333335,0.17948718,eye,adipocyte,0.17948718,eye,adipocyte,0.014263611,-0.1608665
SLC34A1,TACSTD2,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.16091831,kidney,kidney epithelial cell,0.16091831,kidney,kidney epithelial cell,0.0,-0.16091831
SLC34A1,MUC1,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16124165,kidney,kidney epithelial cell,0.16124165,kidney,kidney epithelial cell,0.0,-0.16124165
SLC34A1,TMEFF2,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16167279,kidney,kidney epithelial cell,0.16167279,kidney,kidney epithelial cell,0.0,-0.16167279
PSCA,MUC1,NOT,18,0.05128205195069313,0.13055784,0.20551063,0.08871989,0.2739274,0.29235345,bladder organ,bladder urothelial cell,0.29235345,bladder organ,bladder urothelial cell,0.041837946,-0.16179562
GRPR,ADAM9,NOT,18,0.0,0.0,0.005125136,0.0,0.0042643924,0.16180226,pancreas,pancreatic acinar cell,0.16180226,pancreas,pancreatic acinar cell,0.0,-0.16180226
SLC34A1,DLL3,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16231947,kidney,kidney epithelial cell,0.16231947,kidney,kidney epithelial cell,0.0,-0.16231947
SLC34A1,STEAP4,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.16253504,kidney,kidney epithelial cell,0.16253504,kidney,kidney epithelial cell,0.0,-0.16253504
SLC34A1,CD70,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16264282,kidney,kidney epithelial cell,0.16264282,kidney,kidney epithelial cell,0.0,-0.16264282
SLC34A1,NECTIN4,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16264282,kidney,kidney epithelial cell,0.16264282,kidney,kidney epithelial cell,0.0,-0.16264282
SLC34A1,PSCA,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.16264282,kidney,kidney epithelial cell,0.16264282,kidney,kidney epithelial cell,0.0,-0.16264282
CDH1,CDH16,NOT,18,0.5864957511425019,0.80627704,0.7766772,0.41651544,0.6436782,0.9689515,eye,corneal epithelial cell,0.9689515,eye,corneal epithelial cell,0.3897616,-0.16267449
SLC34A1,KLK3,NOT,18,0.0,0.0,0.0,0.0,0.0019157088,0.1627506,kidney,kidney epithelial cell,0.1627506,kidney,kidney epithelial cell,0.0,-0.1627506
SLC34A1,CEACAM5,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16285838,kidney,kidney epithelial cell,0.16285838,kidney,kidney epithelial cell,0.0,-0.16285838
SLC34A1,MSLN,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16285838,kidney,kidney epithelial cell,0.16285838,kidney,kidney epithelial cell,0.0,-0.16285838
SLC34A1,KLK2,NOT,18,0.0,0.0,0.0,0.0,0.003717472,0.16285838,kidney,kidney epithelial cell,0.16285838,kidney,kidney epithelial cell,0.0,-0.16285838
CDH1,FOLR1,NOT,18,0.5864957511425019,0.80627704,0.77384925,0.38142622,0.6039604,0.96919036,eye,corneal epithelial cell,0.96919036,eye,corneal epithelial cell,0.42485082,-0.16291332
SLC34A1,GRPR,NOT,18,0.0,0.0,0.00010622477,0.0,0.003717472,0.16296616,kidney,kidney epithelial cell,0.16296616,kidney,kidney epithelial cell,0.0,-0.16296616
STEAP2,ADAM9,NOT,18,0.17132133245468142,0.33131537,0.31084898,0.22984658,0.45333332,0.4948454,pancreas,fibroblast,0.4948454,pancreas,fibroblast,0.10146879,-0.16353002
DLL3,NECTIN4,NOT,18,0.0,0.013671195,0.020439584,0.0033622943,0.048888892,0.17761348,heart,regular atrial cardiac myocyte,0.17761348,heart,regular atrial cardiac myocyte,0.010308901,-0.16394229
DLL3,STEAP2,NOT,18,0.0,0.0,0.0,0.0013241062,0.0111524165,0.16437414,heart,regular atrial cardiac myocyte,0.16437414,heart,regular atrial cardiac myocyte,-0.0013241062,-0.16437414
FOLH1,DLL3,NOT,18,0.4937271326780319,0.7012744,0.6980097,0.10550913,0.6577778,0.865728,small intestine,enterocyte of epithelium proper of duodenum,0.865728,small intestine,enterocyte of epithelium proper of duodenum,0.59576523,-0.16445363
DLL3,CDH1,NOT,18,0.0,0.0,0.0049730088,0.0008114488,0.026666667,0.16471802,heart,regular atrial cardiac myocyte,0.16471802,heart,regular atrial cardiac myocyte,-0.0008114488,-0.16471802
DLL3,MME,NOT,18,0.0,0.009018758,0.023271231,0.0016811471,0.053333335,0.17400275,heart,regular atrial cardiac myocyte,0.17400275,heart,regular atrial cardiac myocyte,0.007337611,-0.16498399
FOLH1,EPCAM,NOT,18,0.0,0.026995748,0.05361291,0.025875121,0.24444446,0.19260858,liver,hepatocyte,0.19260858,liver,hepatocyte,0.0011206269,-0.16561283
CDH1,MSLN,NOT,18,0.5864957511425019,0.7958152,0.77389103,0.3914047,0.6321839,0.964135,bladder organ,bladder urothelial cell,0.964135,bladder organ,bladder urothelial cell,0.40441054,-0.16831976
CDH16,EPCAM,NOT,18,0.0,0.0,0.0,0.0,0.0016863407,0.16862777,tongue,stratified squamous epithelial cell,0.16862777,tongue,stratified squamous epithelial cell,0.0,-0.16862777
DLL3,PSCA,NOT,18,0.0,0.009680135,0.021030072,0.004260422,0.053333335,0.17847317,heart,regular atrial cardiac myocyte,0.17847317,heart,regular atrial cardiac myocyte,0.005419713,-0.16879304
CDH1,GRPR,NOT,18,0.5804410219192505,0.79974425,0.7621349,0.43375683,0.6436782,0.96966803,eye,corneal epithelial cell,0.96966803,eye,corneal epithelial cell,0.36598742,-0.16992378
DLL3,SLC45A3,NOT,18,0.0,0.0,0.0017138073,0.0038606937,0.022222223,0.17348693,heart,regular atrial cardiac myocyte,0.17348693,heart,regular atrial cardiac myocyte,-0.0038606937,-0.17348693
DLL3,TMEFF2,NOT,18,0.0,0.0011574076,0.007627086,0.00477386,0.01724138,0.17761348,heart,regular atrial cardiac myocyte,0.17761348,heart,regular atrial cardiac myocyte,-0.0036164522,-0.17645608
PSCA,CDH1,NOT,18,0.0022435896098613743,0.028142959,0.03726533,0.051151227,0.15041324,0.20487195,stomach,epithelial cell,0.20487195,stomach,epithelial cell,-0.023008268,-0.176729
DLL3,STEAP1,NOT,18,0.0,0.0,0.0016643922,0.0009971154,0.0068965517,0.17761348,heart,regular atrial cardiac myocyte,0.17761348,heart,regular atrial cardiac myocyte,-0.0009971154,-0.17761348
DLL3,STEAP4,NOT,18,0.0,0.0,0.0010623131,0.0027382658,0.017777778,0.17778543,heart,regular atrial cardiac myocyte,0.17778543,heart,regular atrial cardiac myocyte,-0.0027382658,-0.17778543
DLL3,TMPRSS2,NOT,18,0.0,0.0,0.0005011459,0.0016811471,0.026666667,0.17830124,heart,regular atrial cardiac myocyte,0.17830124,heart,regular atrial cardiac myocyte,-0.0016811471,-0.17830124
DLL3,TACSTD2,NOT,18,0.0,0.0,0.00071592216,0.0,0.0133333355,0.17847317,heart,regular atrial cardiac myocyte,0.17847317,heart,regular atrial cardiac myocyte,0.0,-0.17847317
DLL3,FOLH1,NOT,18,0.0,0.0,0.0025831999,0.0035686013,0.016091954,0.178989,heart,regular atrial cardiac myocyte,0.178989,heart,regular atrial cardiac myocyte,-0.0035686013,-0.178989
DLL3,KLK3,NOT,18,0.0,0.0,0.0,0.0021125888,0.011494253,0.17916094,heart,regular atrial cardiac myocyte,0.17916094,heart,regular atrial cardiac myocyte,-0.0021125888,-0.17916094
DLL3,KLK2,NOT,18,0.0,0.0,0.0,0.0015530249,0.012643678,0.17916094,heart,regular atrial cardiac myocyte,0.17916094,heart,regular atrial cardiac myocyte,-0.0015530249,-0.17916094
GRPR,HPN,NOT,18,0.0,0.0,0.0008968776,0.0,0.0034246575,0.1794872,eye,adipocyte,0.1794872,eye,adipocyte,0.0,-0.1794872
GRPR,CD276,NOT,18,0.0,0.0,0.008391029,0.0,0.008888889,0.1836921,pancreas,pancreatic acinar cell,0.1836921,pancreas,pancreatic acinar cell,0.0,-0.1836921
EPCAM,MUC1,NOT,18,0.562013578414917,0.78846157,0.7682154,0.4300391,0.660066,0.97251815,small intestine,enterocyte of epithelium proper of ileum,0.97251815,small intestine,enterocyte of epithelium proper of ileum,0.35842246,-0.18405658
STEAP4,CD70,NOT,18,0.6360665619373321,0.771989,0.77769965,0.27439594,0.6533333,0.9583333,small intestine,pericyte,0.9583333,small intestine,pericyte,0.49759305,-0.18634433
ERBB2,GRPR,NOT,18,0.2841182440519333,0.48288324,0.49721506,0.35954452,0.59584296,0.67115384,lung,respiratory goblet cell,0.67115384,lung,respiratory goblet cell,0.12333873,-0.1882706
ERBB2,SLC34A1,NOT,18,0.3167024552822113,0.48288324,0.5079604,0.35954452,0.59584296,0.6721154,lung,respiratory goblet cell,0.6721154,lung,respiratory goblet cell,0.12333873,-0.18923214
ERBB2,CDH16,NOT,18,0.3167024552822113,0.48288324,0.50788873,0.35954452,0.59584296,0.6721154,lung,respiratory goblet cell,0.6721154,lung,respiratory goblet cell,0.12333873,-0.18923214
ERBB2,CD70,NOT,18,0.3153640151023865,0.48128068,0.50574374,0.35954452,0.59584296,0.67115384,lung,respiratory goblet cell,0.67115384,lung,respiratory goblet cell,0.12173617,-0.18987316
CDH1,DLL3,NOT,18,0.5818803668022156,0.7754927,0.75161,0.43375683,0.63793105,0.966802,eye,corneal epithelial cell,0.966802,eye,corneal epithelial cell,0.3417359,-0.19130927
ERBB2,DLL3,NOT,18,0.2993028372526169,0.4759615,0.4928394,0.3586898,0.59584296,0.66923076,lung,respiratory goblet cell,0.66923076,lung,respiratory goblet cell,0.11727169,-0.19326925
GRPR,STEAP2,NOT,18,0.0,0.0,0.00023482554,0.0,0.0034246575,0.19518426,pancreas,pancreatic acinar cell,0.19518426,pancreas,pancreatic acinar cell,0.0,-0.19518426
TMPRSS2,CD276,NOT,18,0.530366176366806,0.6648388,0.63726926,0.37191772,0.5511111,0.86127007,colon,enterocyte of epithelium of large intestine,0.86127007,colon,enterocyte of epithelium of large intestine,0.29292107,-0.19643128
TMEFF2,MUC1,NOT,18,0.08458725288510323,0.28242818,0.37651503,0.020198602,0.6,0.4814815,endocrine gland,neuro-medullary thymic epithelial cell,0.4814815,endocrine gland,neuro-medullary thymic epithelial cell,0.26222956,-0.19905332
CDH16,CD46,NOT,18,0.0,0.0,0.0,0.0,0.0017094017,0.20101316,kidney,kidney epithelial cell,0.20101316,kidney,kidney epithelial cell,0.0,-0.20101316
STEAP1,NECTIN4,NOT,18,0.40252485871315,0.5524578,0.57915825,0.27377704,0.60444444,0.7542857,endocrine gland,mesothelial cell,0.7542857,endocrine gland,mesothelial cell,0.27868077,-0.20182788
TMPRSS2,NECTIN4,NOT,18,0.44920359253883363,0.6825397,0.6444984,0.31521696,0.5866667,0.88439304,large intestine,paneth cell of colon,0.88439304,large intestine,paneth cell of colon,0.36732274,-0.20185333
STEAP1,CD46,NOT,18,0.0,0.026327819,0.03889361,0.06514621,0.19111112,0.22831163,skin of body,fibroblast,0.22831163,skin of body,fibroblast,-0.03881839,-0.20198381
CD46,PSCA,NOT,18,0.3567618757486343,0.7550765,0.68828034,0.4977641,0.65900385,0.96,lung,pulmonary ionocyte,0.96,lung,pulmonary ionocyte,0.25731242,-0.20492345
TMEFF2,NECTIN4,NOT,18,0.059815547242760655,0.24686064,0.2749791,0.01909544,0.5644445,0.45185187,endocrine gland,neuro-medullary thymic epithelial cell,0.45185187,endocrine gland,neuro-medullary thymic epithelial cell,0.2277652,-0.20499124
ERBB2,ADAM9,NOT,18,0.05666590034961701,0.13812031,0.13988559,0.20231023,0.29792148,0.3432099,small intestine,enterocyte of epithelium proper of jejunum,0.3432099,small intestine,enterocyte of epithelium proper of jejunum,-0.064189926,-0.20508958
FOLH1,ERBB2,NOT,18,0.16666666865348817,0.26619887,0.33114386,0.050734952,0.6711111,0.47617635,small intestine,enterocyte of epithelium proper of duodenum,0.47617635,small intestine,enterocyte of epithelium proper of duodenum,0.21546392,-0.20997748
TMEFF2,CD276,NOT,18,0.0720279797911644,0.20452595,0.2776555,0.019344138,0.5288889,0.41481483,endocrine gland,neuro-medullary thymic epithelial cell,0.41481483,endocrine gland,neuro-medullary thymic epithelial cell,0.18518181,-0.21028888
TACSTD2,NECTIN4,NOT,18,0.43148113489151,0.6423813,0.6131958,0.57561433,0.68773234,0.8536009,exocrine gland,progenitor cell of mammary luminal epithelium,0.8536009,exocrine gland,progenitor cell of mammary luminal epithelium,0.06676698,-0.21121961
FOLH1,TMPRSS2,NOT,18,0.0,0.014995307,0.024777658,0.014906209,0.18666667,0.22857143,tongue,Schwann cell,0.22857143,tongue,Schwann cell,8.909777e-05,-0.21357612
MSLN,CD46,NOT,18,0.0,0.0,0.0011140206,0.0053221993,0.050291747,0.22018346,colon,"BEST4+ intestinal epithelial cell, human",0.22018346,colon,"BEST4+ intestinal epithelial cell, human",-0.0053221993,-0.22018346
TMEFF2,PSCA,NOT,18,0.060397079214453704,0.23906197,0.34148905,0.016447652,0.5911111,0.45925927,endocrine gland,neuro-medullary thymic epithelial cell,0.45925927,endocrine gland,neuro-medullary thymic epithelial cell,0.22261432,-0.2201973
ERBB2,MUC1,NOT,18,0.2324077144265175,0.34992784,0.40970045,0.23628105,0.43564355,0.57066715,heart,regular atrial cardiac myocyte,0.57066715,heart,regular atrial cardiac myocyte,0.11364679,-0.2207393
CD70,CD46,NOT,18,0.0,0.0,0.0,0.0,0.0034246575,0.22448978,musculature,B cell,0.22448978,musculature,B cell,0.0,-0.22448978
GRPR,NECTIN4,NOT,18,0.0,0.0,0.010581862,0.0,0.008888889,0.2245531,pancreas,pancreatic acinar cell,0.2245531,pancreas,pancreatic acinar cell,0.0,-0.2245531
TMEFF2,ADAM9,NOT,18,0.019172416627407075,0.08615385,0.112881385,0.011910333,0.29333335,0.31111112,endocrine gland,neuro-medullary thymic epithelial cell,0.31111112,endocrine gland,neuro-medullary thymic epithelial cell,0.074243516,-0.22495727
TMPRSS2,MME,NOT,18,0.4238927662372589,0.6869638,0.6430303,0.25321394,0.6088889,0.9132948,large intestine,paneth cell of colon,0.9132948,large intestine,paneth cell of colon,0.43374985,-0.226331
STEAP4,MSLN,NOT,18,0.6325371503829956,0.771989,0.77688956,0.24740198,0.6533333,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.52458704,-0.22801101
STEAP4,SLC34A1,NOT,18,0.6360665619373321,0.771989,0.7801288,0.27476728,0.6533333,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.4972217,-0.22801101
STEAP4,GRPR,NOT,18,0.6346547901630402,0.771989,0.7647571,0.27476728,0.6444444,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.4972217,-0.22801101
STEAP4,CEACAM5,NOT,18,0.6353606760501862,0.771989,0.77819145,0.2659347,0.6533333,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.5060543,-0.22801101
STEAP4,CDH16,NOT,18,0.6360665619373321,0.771989,0.7800572,0.27421027,0.6533333,1.0,small intestine,pericyte,1.0,small intestine,pericyte,0.4977787,-0.22801101
